INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 0, '2018-05-26 08:30:00-00', ST_MakePoint(longitude, altitude), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 491, '2018-05-26 08:30:00-00', ST_MakePoint(46.829426000, 6.685415000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 492, '2018-05-26 08:30:00-00', ST_MakePoint(46.829583000, 6.685555000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 493, '2018-05-26 08:30:00-00', ST_MakePoint(46.829729000, 6.685718000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 494, '2018-05-26 08:30:00-00', ST_MakePoint(46.829882000, 6.685915000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 495, '2018-05-26 08:30:00-00', ST_MakePoint(46.830035000, 6.686119000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 496, '2018-05-26 08:30:00-00', ST_MakePoint(46.830115000, 6.686358000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 497, '2018-05-26 08:30:00-00', ST_MakePoint(46.830209000, 6.686581000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 498, '2018-05-26 08:30:00-00', ST_MakePoint(46.830288000, 6.686821000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 499, '2018-05-26 08:30:00-00', ST_MakePoint(46.830414000, 6.687022000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 500, '2018-05-26 08:30:00-00', ST_MakePoint(46.830520000, 6.687272000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 501, '2018-05-26 08:30:00-00', ST_MakePoint(46.830579000, 6.687548000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 502, '2018-05-26 08:30:00-00', ST_MakePoint(46.830627000, 6.687758000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 503, '2018-05-26 08:30:00-00', ST_MakePoint(46.830705000, 6.688001000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 504, '2018-05-26 08:30:00-00', ST_MakePoint(46.830813000, 6.688251000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 505, '2018-05-26 08:30:00-00', ST_MakePoint(46.830986000, 6.688410000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 506, '2018-05-26 08:30:00-00', ST_MakePoint(46.831145000, 6.688571000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 507, '2018-05-26 08:30:00-00', ST_MakePoint(46.831246000, 6.688837000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 508, '2018-05-26 08:30:00-00', ST_MakePoint(46.831335000, 6.689098000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 509, '2018-05-26 08:30:00-00', ST_MakePoint(46.831414000, 6.689344000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 510, '2018-05-26 08:30:00-00', ST_MakePoint(46.831456000, 6.689613000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 511, '2018-05-26 08:30:00-00', ST_MakePoint(46.831447000, 6.689917000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 512, '2018-05-26 08:30:00-00', ST_MakePoint(46.831427000, 6.690184000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 513, '2018-05-26 08:30:00-00', ST_MakePoint(46.831469000, 6.690471000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 514, '2018-05-26 08:30:00-00', ST_MakePoint(46.831499000, 6.690770000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 515, '2018-05-26 08:30:00-00', ST_MakePoint(46.831509000, 6.691063000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 516, '2018-05-26 08:30:00-00', ST_MakePoint(46.831504000, 6.691364000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 517, '2018-05-26 08:30:00-00', ST_MakePoint(46.831533000, 6.691645000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 518, '2018-05-26 08:30:00-00', ST_MakePoint(46.831611000, 6.691883000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 519, '2018-05-26 08:30:00-00', ST_MakePoint(46.831695000, 6.692129000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 520, '2018-05-26 08:30:00-00', ST_MakePoint(46.831788000, 6.692383000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 521, '2018-05-26 08:30:00-00', ST_MakePoint(46.831937000, 6.692531000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 522, '2018-05-26 08:30:00-00', ST_MakePoint(46.832135000, 6.692615000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 523, '2018-05-26 08:30:00-00', ST_MakePoint(46.832316000, 6.692744000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 524, '2018-05-26 08:30:00-00', ST_MakePoint(46.832435000, 6.692961000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 525, '2018-05-26 08:30:00-00', ST_MakePoint(46.832562000, 6.693182000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 526, '2018-05-26 08:30:00-00', ST_MakePoint(46.832651000, 6.693427000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 527, '2018-05-26 08:30:00-00', ST_MakePoint(46.832774000, 6.693624000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 528, '2018-05-26 08:30:00-00', ST_MakePoint(46.832947000, 6.693472000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 529, '2018-05-26 08:30:00-00', ST_MakePoint(46.833073000, 6.693394000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 530, '2018-05-26 08:30:00-00', ST_MakePoint(46.833237000, 6.693254000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 531, '2018-05-26 08:30:00-00', ST_MakePoint(46.833314000, 6.693198000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 532, '2018-05-26 08:30:00-00', ST_MakePoint(46.833485000, 6.693013000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 533, '2018-05-26 08:30:00-00', ST_MakePoint(46.833647000, 6.692870000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 534, '2018-05-26 08:30:00-00', ST_MakePoint(46.833829000, 6.692773000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 535, '2018-05-26 08:30:00-00', ST_MakePoint(46.833904000, 6.692685000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 536, '2018-05-26 08:30:00-00', ST_MakePoint(46.833839000, 6.692461000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 537, '2018-05-26 08:30:00-00', ST_MakePoint(46.833791000, 6.692366000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 538, '2018-05-26 08:30:00-00', ST_MakePoint(46.833672000, 6.692136000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 539, '2018-05-26 08:30:00-00', ST_MakePoint(46.833577000, 6.691868000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 540, '2018-05-26 08:30:00-00', ST_MakePoint(46.833482000, 6.691616000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 541, '2018-05-26 08:30:00-00', ST_MakePoint(46.833381000, 6.691386000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 542, '2018-05-26 08:30:00-00', ST_MakePoint(46.833364000, 6.691243000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 543, '2018-05-26 08:30:00-00', ST_MakePoint(46.833434000, 6.691115000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 544, '2018-05-26 08:30:00-00', ST_MakePoint(46.833503000, 6.690962000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 545, '2018-05-26 08:30:00-00', ST_MakePoint(46.833412000, 6.690715000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 546, '2018-05-26 08:30:00-00', ST_MakePoint(46.833296000, 6.690469000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 547, '2018-05-26 08:30:00-00', ST_MakePoint(46.833189000, 6.690265000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 548, '2018-05-26 08:30:00-00', ST_MakePoint(46.833066000, 6.690036000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 549, '2018-05-26 08:30:00-00', ST_MakePoint(46.832940000, 6.689808000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 550, '2018-05-26 08:30:00-00', ST_MakePoint(46.832818000, 6.689567000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 551, '2018-05-26 08:30:00-00', ST_MakePoint(46.832705000, 6.689335000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 552, '2018-05-26 08:30:00-00', ST_MakePoint(46.832587000, 6.689133000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 553, '2018-05-26 08:30:00-00', ST_MakePoint(46.832465000, 6.688912000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 554, '2018-05-26 08:30:00-00', ST_MakePoint(46.832344000, 6.688678000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 555, '2018-05-26 08:30:00-00', ST_MakePoint(46.832215000, 6.688452000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 556, '2018-05-26 08:30:00-00', ST_MakePoint(46.832076000, 6.688231000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 557, '2018-05-26 08:30:00-00', ST_MakePoint(46.831947000, 6.688042000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 558, '2018-05-26 08:30:00-00', ST_MakePoint(46.831790000, 6.687860000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 559, '2018-05-26 08:30:00-00', ST_MakePoint(46.831681000, 6.687735000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 560, '2018-05-26 08:30:00-00', ST_MakePoint(46.831532000, 6.687555000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 561, '2018-05-26 08:30:00-00', ST_MakePoint(46.831429000, 6.687296000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 562, '2018-05-26 08:30:00-00', ST_MakePoint(46.831330000, 6.687058000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 563, '2018-05-26 08:30:00-00', ST_MakePoint(46.831233000, 6.686829000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 564, '2018-05-26 08:30:00-00', ST_MakePoint(46.831132000, 6.686604000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 565, '2018-05-26 08:30:00-00', ST_MakePoint(46.831032000, 6.686367000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 566, '2018-05-26 08:30:00-00', ST_MakePoint(46.830922000, 6.686119000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 567, '2018-05-26 08:30:00-00', ST_MakePoint(46.830815000, 6.685874000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 568, '2018-05-26 08:30:00-00', ST_MakePoint(46.830731000, 6.685689000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 569, '2018-05-26 08:30:00-00', ST_MakePoint(46.830630000, 6.685457000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 570, '2018-05-26 08:30:00-00', ST_MakePoint(46.830553000, 6.685282000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 571, '2018-05-26 08:30:00-00', ST_MakePoint(46.830437000, 6.685081000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 572, '2018-05-26 08:30:00-00', ST_MakePoint(46.830319000, 6.684868000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 573, '2018-05-26 08:30:00-00', ST_MakePoint(46.830196000, 6.684632000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 574, '2018-05-26 08:30:00-00', ST_MakePoint(46.830068000, 6.684413000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 575, '2018-05-26 08:30:00-00', ST_MakePoint(46.829942000, 6.684188000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 576, '2018-05-26 08:30:00-00', ST_MakePoint(46.829820000, 6.683961000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 577, '2018-05-26 08:30:00-00', ST_MakePoint(46.829709000, 6.683723000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 578, '2018-05-26 08:30:00-00', ST_MakePoint(46.829580000, 6.683496000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 579, '2018-05-26 08:30:00-00', ST_MakePoint(46.829441000, 6.683285000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 580, '2018-05-26 08:30:00-00', ST_MakePoint(46.829297000, 6.683083000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 581, '2018-05-26 08:30:00-00', ST_MakePoint(46.829158000, 6.682879000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 582, '2018-05-26 08:30:00-00', ST_MakePoint(46.829002000, 6.682683000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 583, '2018-05-26 08:30:00-00', ST_MakePoint(46.828851000, 6.682498000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 584, '2018-05-26 08:30:00-00', ST_MakePoint(46.828772000, 6.682380000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 585, '2018-05-26 08:30:00-00', ST_MakePoint(46.828620000, 6.682179000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 586, '2018-05-26 08:30:00-00', ST_MakePoint(46.828530000, 6.681984000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 587, '2018-05-26 08:30:00-00', ST_MakePoint(46.828632000, 6.681818000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 588, '2018-05-26 08:30:00-00', ST_MakePoint(46.828775000, 6.681616000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 589, '2018-05-26 08:30:00-00', ST_MakePoint(46.828955000, 6.681455000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 590, '2018-05-26 08:30:00-00', ST_MakePoint(46.829110000, 6.681252000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 591, '2018-05-26 08:30:00-00', ST_MakePoint(46.829255000, 6.681091000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 592, '2018-05-26 08:30:00-00', ST_MakePoint(46.829418000, 6.680918000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 593, '2018-05-26 08:30:00-00', ST_MakePoint(46.829584000, 6.680745000), 130, 160, 5, 9.9, 0);
INSERT INTO race_tracker.data_point (competitor_id, competition_id, sequence, time_stamp, position, heart_rate, cadence, nb_satellites, position_dop, status) VALUES (1, 2, 594, '2018-05-26 08:30:00-00', ST_MakePoint(46.829746000, 6.680567000), 130, 160, 5, 9.9, 0);
